map;-1.9500000476837158;-0.45999985933303833;0.0;0.0;0.0;-6.622741466344445e-08;0.9999999999999978;0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06853892326654787
map;-1.990435230601741;-0.5068233524133372;0.0;0.0;0.0;-0.008290220848190994;0.9999656355286857;0.17851186247617834,-0.023272976025515257,0.0,0.0,0.0,0.0,-0.023272976025515257,0.2053658417787348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06211765171450785
